"","sex","tissue","treatment","gene","samples","counts"
"261","female","hypothalamus","m.inc.d3","AVP","s103.y.pk.blk_female_hypothalamus_m.inc.d3",11.3926757587383
"262","female","hypothalamus","lay","AVP","s136.d.w.o_female_hypothalamus_lay",11.2101382831695
"263","female","hypothalamus","extend","AVP","s137.g.blk.y_female_hypothalamus_extend",11.1382159538156
"264","female","hypothalamus","lay","AVP","s142.o.pk.pu_female_hypothalamus_lay",11.7136197273955
"265","female","hypothalamus","lay","AVP","s176.blk.pu.r_female_hypothalamus_lay",11.9192491847898
"266","female","hypothalamus","extend","AVP","s186.l.o.pk_female_hypothalamus_extend",9.02769980893226
"267","female","hypothalamus","m.hatch","AVP","s333.y.blk.pk_female_hypothalamus_m.hatch",10.9979444376262
"268","female","hypothalamus","control","AVP","w191.r1_female_hypothalamus_control",7.85784765896031
"269","female","hypothalamus","prolong","AVP","x.blk20_female_hypothalamus_prolong",10.8250685893161
"270","female","hypothalamus","inc.d9","AVP","x.blu101.w43_female_hypothalamus_inc.d9",11.5465298007492
"271","female","hypothalamus","inc.d3","AVP","x.blu102.w105_female_hypothalamus_inc.d3",10.9503024502044
"272","female","hypothalamus","n5","AVP","x.blu109.w121_female_hypothalamus_n5",11.1710151064156
"273","female","hypothalamus","inc.d17","AVP","x.blu116.w107_female_hypothalamus_inc.d17",11.5684238747635
"274","female","hypothalamus","inc.d9","AVP","x.blu122.r66_female_hypothalamus_inc.d9",9.89647218036185
"275","female","hypothalamus","m.inc.d9","AVP","x.blu25_female_hypothalamus_m.inc.d9",10.8682129694412
"276","female","hypothalamus","n9","AVP","x.blu43.g132_female_hypothalamus_n9",10.0948364856832
"277","female","hypothalamus","lay","AVP","x.blu6.y80_female_hypothalamus_lay",11.7548230348815
"278","female","hypothalamus","m.inc.d17","AVP","x.blu94_female_hypothalamus_m.inc.d17",10.0063134206687
"279","female","hypothalamus","m.n2","AVP","x.blu96_female_hypothalamus_m.n2",11.9273753412085
"280","female","hypothalamus","m.inc.d8","AVP","x.g26_female_hypothalamus_m.inc.d8",12.188921505758
"281","female","hypothalamus","n5","AVP","x.g37_female_hypothalamus_n5",11.3716763654419
"282","female","hypothalamus","n9","AVP","x.g4.w50_female_hypothalamus_n9",10.5878880191831
"283","female","hypothalamus","n5","AVP","x.g43_female_hypothalamus_n5",11.5227575920428
"284","female","hypothalamus","n5","AVP","x.g49_female_hypothalamus_n5",9.67259797053924
"285","female","hypothalamus","inc.prolong","AVP","x.g50_female_hypothalamus_inc.prolong",10.5789882061954
"286","female","hypothalamus","inc.d9","AVP","x.g9.o166_female_hypothalamus_inc.d9",10.7672133486387
"287","female","hypothalamus","inc.d17","AVP","x.o159.w90_female_hypothalamus_inc.d17",11.9223767863758
"288","female","hypothalamus","m.hatch","AVP","x.o171.w45_female_hypothalamus_m.hatch",11.2742446595666
"289","female","hypothalamus","n5","AVP","x.o175.g21_female_hypothalamus_n5",11.4858275408743
"290","female","hypothalamus","hatch","AVP","x.o37.blu50_female_hypothalamus_hatch.NYNO",11.2583522067662
"291","female","hypothalamus","extend.hatch","AVP","x.o61_female_hypothalamus_extend.hatch",10.9242576752287
"292","female","hypothalamus","n5","AVP","x.o70_female_hypothalamus_n5.NYNO",11.2830652273614
"293","female","hypothalamus","m.inc.d3","AVP","x.r180_female_hypothalamus_m.inc.d3",8.52677250592782
"294","female","hypothalamus","inc.d3","AVP","x.r33.w183_female_hypothalamus_inc.d3",11.4324143701859
"295","female","hypothalamus","bldg","AVP","x.r39.g10_female_hypothalamus_bldg",10.0738513927578
"296","female","hypothalamus","hatch","AVP","x.r44.w95_female_hypothalamus_hatch",10.7102921785051
"297","female","hypothalamus","inc.d17","AVP","x.r48.y139_female_hypothalamus_inc.d17",10.628911534984
"298","female","hypothalamus","n5","AVP","x.r50.w97_female_hypothalamus_n5",11.6551603245114
"299","female","hypothalamus","m.hatch","AVP","x.r74.o29_female_hypothalamus_m.hatch",11.2007954973268
"300","female","hypothalamus","m.inc.d9","AVP","x.r76_female_hypothalamus_m.inc.d9",11.0494760392225
"301","female","hypothalamus","m.inc.d8","AVP","x.s188_female_hypothalamus_m.inc.d8",10.32470881572
"302","female","hypothalamus","n9","AVP","x.w178_female_hypothalamus_n9",11.533755687954
"303","female","hypothalamus","lay","AVP","x.w51_female_hypothalamus_lay",11.7898670373392
"304","female","hypothalamus","n9","AVP","x.w6_female_hypothalamus_n9",11.1203349768938
"305","female","hypothalamus","inc.d9","AVP","x.y109_female_hypothalamus_inc.d9",10.2242798419904
"306","female","hypothalamus","m.inc.d17","AVP","x.y119.w11_female_hypothalamus_m.inc.d17",10.9841899797659
"307","female","hypothalamus","n9","AVP","x.y138.w176_female_hypothalamus_n9",11.9419911472735
"308","female","hypothalamus","inc.prolong","AVP","x.y145.r55_female_hypothalamus_inc.prolong",10.5531564258776
"309","female","hypothalamus","m.inc.d8","AVP","x.y5_female_hypothalamus_m.inc.d8",11.344699173248
"310","female","hypothalamus","extend","AVP","x.y64_female_hypothalamus_extend",11.7502524933163
"311","female","hypothalamus","hatch","AVP","x.y90_female_hypothalamus_hatch",10.750899041745
"312","female","hypothalamus","inc.d9","AVP","x.y93.g126_female_hypothalamus_inc.d9",11.1799438406711
"313","female","hypothalamus","n9","AVP","x.y9_female_hypothalamus_n9",10.8069495646358
"314","female","hypothalamus","lay","AVP","y.s156.o.r_female_hypothalamus_lay",11.6865374791872
"315","female","hypothalamus","m.inc.d9","AVP","y12.x_female_hypothalamus_m.inc.d9",7.7942406706593
"316","female","hypothalamus","inc.d17","AVP","y126.w92.x_female_hypothalamus_inc.d17",11.9232782297048
"317","female","hypothalamus","m.inc.d9","AVP","y128.g23.x_female_hypothalamus_m.inc.d9",10.0740494678878
"318","female","hypothalamus","inc.d3","AVP","y13.x_female_hypothalamus_inc.d3",11.6816755166315
"319","female","hypothalamus","inc.d17","AVP","y130.o170.x_female_hypothalamus_inc.d17",11.6478776472102
"320","female","hypothalamus","inc.d17","AVP","y135.blu107.x_female_hypothalamus_inc.d17",11.6204002671908
"321","female","hypothalamus","inc.d17","AVP","y136.x_female_hypothalamus_inc.d17",11.1467095019062
"322","female","hypothalamus","inc.d9","AVP","y140.w119.x_female_hypothalamus_inc.d9",11.6575463420675
"323","female","hypothalamus","inc.prolong","AVP","y146.r32.x_female_hypothalamus_inc.prolong",11.4190521600165
"324","female","hypothalamus","hatch","AVP","y15.x_female_hypothalamus_hatch",8.91704339653062
"325","female","hypothalamus","n5","AVP","y6.o54_female_hypothalamus_n5",10.2640860306248
"326","female","hypothalamus","hatch","AVP","y7.g58_female_hypothalamus_hatch",9.42952554572345
"327","female","hypothalamus","m.inc.d17","AVP","y85.r71.x_female_hypothalamus_m.inc.d17",10.6866549002028
"328","female","hypothalamus","n5","AVP","y94.g133.x_female_hypothalamus_n5.NYNO",10.4179722718336
"329","female","hypothalamus","n9","AVP","y97.x_female_hypothalamus_n9",10.3270300995444
"330","female","hypothalamus","m.hatch","AVP","y98.g54_female_hypothalamus_m.hatch",11.6696506721068
"331","female","hypothalamus","control","AVPR1A","L.G118_female_hypothalamus_control.NYNO",8.30675787185238
"332","female","hypothalamus","control","AVPR1A","R.G106_female_hypothalamus_control",8.13472303103928
"333","female","hypothalamus","control","AVPR1A","R.R20_female_hypothalamus_control.NYNO",8.42160307825271
"334","female","hypothalamus","control","AVPR1A","R.R9_female_hypothalamus_control",7.98669627428478
"335","female","hypothalamus","control","AVPR1A","R.W44_female_hypothalamus_control",9.15401031346454
"336","female","hypothalamus","prolong","AVPR1A","blk.s031.pu.d_female_hypothalamus_prolong",9.05987673400528
"337","female","hypothalamus","m.hatch","AVPR1A","blk.s032.g.w_female_hypothalamus_m.hatch",8.55716521981424
"338","female","hypothalamus","m.inc.d3","AVPR1A","blk.s049.y.g_female_hypothalamus_m.inc.d3",8.94431804667931
"339","female","hypothalamus","m.inc.d3","AVPR1A","blk.s060.pu.w_female_hypothalamus_m.inc.d3",8.86007434620833
"340","female","hypothalamus","inc.d9","AVPR1A","blk.s061.pu.y_female_hypothalamus_inc.d9",8.83218254165834
"341","female","hypothalamus","m.inc.d8","AVPR1A","blk.y.l.s109_female_hypothalamus_m.inc.d8",8.84578856335665
"342","female","hypothalamus","m.n2","AVPR1A","blk0.x_female_hypothalamus_m.n2",9.60616146754407
"343","female","hypothalamus","bldg","AVPR1A","blk11.x_female_hypothalamus_bldg",9.13739565572443
"344","female","hypothalamus","extend","AVPR1A","blk19.x_female_hypothalamus_extend",8.35651585087959
"345","female","hypothalamus","hatch","AVPR1A","blk21.x_female_hypothalamus_hatch",7.32936475473351
"346","female","hypothalamus","n9","AVPR1A","blk4.x_female_hypothalamus_n9",8.67985230408132
"347","female","hypothalamus","control","AVPR1A","blu.o.x.ATLAS_female_hypothalamus_control",7.55754973048304
"348","female","hypothalamus","hatch","AVPR1A","blu103.x_female_hypothalamus_hatch",8.65283744961084
"349","female","hypothalamus","inc.prolong","AVPR1A","blu115.y150.x_female_hypothalamus_inc.prolong",8.79964438585855
"350","female","hypothalamus","m.inc.d8","AVPR1A","blu119.w84.x_female_hypothalamus_m.inc.d8",8.89343225904108
"351","female","hypothalamus","hatch","AVPR1A","blu124.w180.x_female_hypothalamus_hatch",8.61053189707171
"352","female","hypothalamus","n9","AVPR1A","blu36.w16_female_hypothalamus_n9",8.07536184173892
"353","female","hypothalamus","bldg","AVPR1A","blu38.g135.x_female_hypothalamus_bldg",8.08586975342838
"354","female","hypothalamus","inc.d3","AVPR1A","blu39.o26.x_female_hypothalamus_inc.d3.NYNO",8.45896601214932
"355","female","hypothalamus","extend","AVPR1A","blu44.y102_female_hypothalamus_extend",8.39813260633886
"356","female","hypothalamus","inc.d9","AVPR1A","blu47.y96.x_female_hypothalamus_inc.d9",8.91571651927136
"357","female","hypothalamus","n5","AVPR1A","blu55.g51_female_hypothalamus_n5",9.52200427007277
"358","female","hypothalamus","m.inc.d3","AVPR1A","blu56.o53_female_hypothalamus_m.inc.d3",8.47100142492319
"359","female","hypothalamus","m.inc.d9","AVPR1A","blu63.g62_female_hypothalamus_m.inc.d9",7.96619726860846
"360","female","hypothalamus","m.inc.d8","AVPR1A","blu80.r97_female_hypothalamus_m.inc.d8",9.00956295458026
"361","female","hypothalamus","m.inc.d9","AVPR1A","d.r.blk.s159_female_hypothalamus_m.inc.d9",9.0243698976911
"362","female","hypothalamus","m.inc.d17","AVPR1A","d.s112.blk.w_female_hypothalamus_m.inc.d17",8.57381460068405
"363","female","hypothalamus","m.inc.d3","AVPR1A","d.s177.blk.r_female_hypothalamus_m.inc.d3",8.93598938191202
"364","female","hypothalamus","lay","AVPR1A","g.blk.s004.pk_female_hypothalamus_lay",8.54743790580467
"365","female","hypothalamus","m.hatch","AVPR1A","g.s076.pk.r_female_hypothalamus_m.hatch",9.14431156404734
"366","female","hypothalamus","lay","AVPR1A","g.s078.blk.o_female_hypothalamus_lay",8.92478881935354
"367","female","hypothalamus","m.inc.d17","AVPR1A","g.y.blk.s006_female_hypothalamus_m.inc.d17",8.18505135651225
"368","female","hypothalamus","bldg","AVPR1A","g141.blu27.x_female_hypothalamus_bldg",8.85425653690503
"369","female","hypothalamus","inc.d17","AVPR1A","g142.r40.x_female_hypothalamus_inc.d17",8.2753958935657
"370","female","hypothalamus","m.inc.d3","AVPR1A","g144.r54.x_female_hypothalamus_m.inc.d3",9.32188547051479
"371","female","hypothalamus","extend","AVPR1A","g17.w108.x_female_hypothalamus_extend",9.30339865801571
"372","female","hypothalamus","extend","AVPR1A","g22.blu118_female_hypothalamus_extend",8.92677124745882
"373","female","hypothalamus","inc.d3","AVPR1A","g6.w197.x_female_hypothalamus_inc.d3",8.93891030391843
"374","female","hypothalamus","m.inc.d17","AVPR1A","g63.blu65_female_hypothalamus_m.inc.d17",9.10340543322435
"375","female","hypothalamus","m.inc.d9","AVPR1A","g73.x_female_hypothalamus_m.inc.d9",9.18679445349266
"376","female","hypothalamus","inc.d9","AVPR1A","g75.x_female_hypothalamus_inc.d9",8.81155360616811
"377","female","hypothalamus","m.hatch","AVPR1A","l.s.w.d_female_hypothalamus_m.hatch",8.70555351876061
"378","female","hypothalamus","prolong","AVPR1A","l.s052.pk.r_female_hypothalamus_prolong",9.09656338832959
"379","female","hypothalamus","bldg","AVPR1A","l.s120.y.blk_female_hypothalamus_bldg",8.53983625538202
"380","female","hypothalamus","prolong","AVPR1A","l.s166.o.w_female_hypothalamus_prolong",8.33012865383988
"381","female","hypothalamus","m.inc.d17","AVPR1A","o.s084.w.blk_female_hypothalamus_m.inc.d17",8.07967249477088
"382","female","hypothalamus","inc.d3","AVPR1A","o156.w80.x_female_hypothalamus_inc.d3",9.20683439166523
"383","female","hypothalamus","inc.d3","AVPR1A","o165.w122.x_female_hypothalamus_inc.d3",8.93444353588996
"384","female","hypothalamus","m.inc.d17","AVPR1A","o169.r28.x_female_hypothalamus_m.inc.d17",8.34469746799478
"385","female","hypothalamus","hatch","AVPR1A","o172.w115.x_female_hypothalamus_hatch",8.84972062463108
"386","female","hypothalamus","inc.d3","AVPR1A","o173.w179.x_female_hypothalamus_inc.d3",9.19879116178431
"387","female","hypothalamus","inc.d17","AVPR1A","o35.r51.x_female_hypothalamus_inc.d17",8.68855362033811
"388","female","hypothalamus","m.inc.d9","AVPR1A","o36.r62.x_female_hypothalamus_m.inc.d9",8.88413065539929
"389","female","hypothalamus","bldg","AVPR1A","o38.blu29.x_female_hypothalamus_bldg",8.91711622689643
"390","female","hypothalamus","m.inc.d9","AVPR1A","o45.g128.x_female_hypothalamus_m.inc.d9",8.96301030966862
"391","female","hypothalamus","inc.d17","AVPR1A","o52.blu53_female_hypothalamus_inc.d17",8.2164685917896
"392","female","hypothalamus","inc.d9","AVPR1A","o73.x_female_hypothalamus_inc.d9",9.04511742328774
"393","female","hypothalamus","m.inc.d8","AVPR1A","p.g.blk.s040_female_hypothalamus_m.inc.d8",8.5531974930196
"394","female","hypothalamus","m.inc.d17","AVPR1A","pk.s011.o.y_female_hypothalamus_m.inc.d17",8.38633229994608
"395","female","hypothalamus","m.hatch","AVPR1A","pk.s054.d.g_female_hypothalamus_m.hatch",8.39938914163489
"396","female","hypothalamus","m.inc.d8","AVPR1A","pk.s055.d.l_female_hypothalamus_m.inc.d8",8.68456396582415
"397","female","hypothalamus","control","AVPR1A","r.r.x.ATLAS.R2XR_female_hypothalamus_control",9.02223078055316
"398","female","hypothalamus","control","AVPR1A","r.r.x.ATLAS_female_hypothalamus_control",9.02325425275479
"399","female","hypothalamus","m.inc.d3","AVPR1A","r.s035.y.blk_female_hypothalamus_m.inc.d3",8.62700008054184
"400","female","hypothalamus","bldg","AVPR1A","r.s056.g.o_female_hypothalamus_bldg",8.4869566819466
"401","female","hypothalamus","extend","AVPR1A","r.s131.o.d_female_hypothalamus_extend",9.20688278750248
"402","female","hypothalamus","n9","AVPR1A","r.s171.l.w_female_hypothalamus_n9",8.82144589483595
"403","female","hypothalamus","hatch","AVPR1A","r183.o22_female_hypothalamus_hatch",8.62971352918763
"404","female","hypothalamus","prolong","AVPR1A","r194.x_female_hypothalamus_prolong",9.10069338946574
"405","female","hypothalamus","inc.d3","AVPR1A","r27.w111.blu125_female_hypothalamus_inc.d3",8.98216404534133
"406","female","hypothalamus","inc.d9","AVPR1A","r30.w112.r46_female_hypothalamus_inc.d9",8.47554758375805
"407","female","hypothalamus","inc.d9","AVPR1A","r36.w184.x_female_hypothalamus_inc.d9",8.1761475429152
"408","female","hypothalamus","inc.d17","AVPR1A","r49.w189.x_female_hypothalamus_inc.d17",8.42687706876501
"409","female","hypothalamus","control","AVPR1A","r6.x_female_hypothalamus_control.NYNO",8.32830766291279
"410","female","hypothalamus","inc.d3","AVPR1A","r73.g127.x_female_hypothalamus_inc.d3",8.79520598033952
"411","female","hypothalamus","bldg","AVPR1A","r83.g45_female_hypothalamus_bldg",7.81010853362193
"412","female","hypothalamus","n9","AVPR1A","r95.blu99_female_hypothalamus_n9",8.3786234833389
"413","female","hypothalamus","lay","AVPR1A","s.o.pk_female_hypothalamus_lay",8.82681287189566
"414","female","hypothalamus","prolong","AVPR1A","s.pu.pk_female_hypothalamus_prolong",8.82027625451658
"415","female","hypothalamus","control","AVPR1A","s.x.ATLAS_female_hypothalamus_control",8.44345676321542
"416","female","hypothalamus","m.inc.d8","AVPR1A","s002.x_female_hypothalamus_m.inc.d8",9.07003649098147
"417","female","hypothalamus","m.inc.d17","AVPR1A","s038.g.d.blk_female_hypothalamus_m.inc.d17",8.80105086900849
"418","female","hypothalamus","bldg","AVPR1A","s063.d.blk.l_female_hypothalamus_bldg",8.75488816144304
"419","female","hypothalamus","m.inc.d3","AVPR1A","s069.pk.pu.g_female_hypothalamus_m.inc.d3",8.56195299964693
"420","female","hypothalamus","extend","AVPR1A","s089.blk.pk.pu_female_hypothalamus_extend",8.83762362034871
"421","female","hypothalamus","m.inc.d8","AVPR1A","s091.blk.r.g_female_hypothalamus_m.inc.d8",8.87696212097429
"422","female","hypothalamus","bldg","AVPR1A","s092.blk.r.o_female_hypothalamus_bldg",8.34375610283002
"423","female","hypothalamus","m.inc.d3","AVPR1A","s093.blk.y.d_female_hypothalamus_m.inc.d3",8.28041368850716
"424","female","hypothalamus","lay","AVPR1A","s095.g.blk.o_female_hypothalamus_lay",8.69291151919782
"425","female","hypothalamus","m.inc.d17","AVPR1A","s100.l.pk.blk_female_hypothalamus_m.inc.d17",8.81856003889011
"426","female","hypothalamus","m.inc.d3","AVPR1A","s103.y.pk.blk_female_hypothalamus_m.inc.d3",8.4415145360258
"427","female","hypothalamus","lay","AVPR1A","s136.d.w.o_female_hypothalamus_lay",9.11536730325657
"428","female","hypothalamus","extend","AVPR1A","s137.g.blk.y_female_hypothalamus_extend",8.7016626885859
"429","female","hypothalamus","lay","AVPR1A","s142.o.pk.pu_female_hypothalamus_lay",8.98937461623208
"430","female","hypothalamus","lay","AVPR1A","s176.blk.pu.r_female_hypothalamus_lay",8.63357409419761
"431","female","hypothalamus","extend","AVPR1A","s186.l.o.pk_female_hypothalamus_extend",8.72865003617726
"432","female","hypothalamus","m.hatch","AVPR1A","s333.y.blk.pk_female_hypothalamus_m.hatch",8.89446385825303
"433","female","hypothalamus","control","AVPR1A","w191.r1_female_hypothalamus_control",7.85784765896031
"434","female","hypothalamus","prolong","AVPR1A","x.blk20_female_hypothalamus_prolong",8.14228696529218
"435","female","hypothalamus","inc.d9","AVPR1A","x.blu101.w43_female_hypothalamus_inc.d9",8.41459818433511
