"gene","counts","sex","tissue","treatment","extint","samples"
"ANXA5",13.7144779639963,"male","pituitary","bldg","reference","s065.l.d.o_male_pituitary_bldg"
"ANXA5",13.3702656828691,"male","pituitary","bldg","reference","s066.l.d.r_male_pituitary_bldg"
"ANXA5",13.5554229802755,"male","pituitary","early","chicks","s067.o.l.y_male_pituitary_m.inc.d8"
"ANXA5",12.3394569881173,"male","pituitary","m.inc.d3","loss","s071.pu.g.pk_male_pituitary_m.inc.d3"
"ANXA5",14.4663490486759,"male","pituitary","m.n2","loss","s090.blk.pk.w_male_pituitary_m.hatch"
"ANXA5",12.1898864169462,"male","pituitary","m.inc.d17","loss","s096.g.blk.pk_male_pituitary_m.inc.d17"
"ANXA5",13.0615138063131,"male","pituitary","m.inc.d3","loss","s139.l.blk.w_male_pituitary_m.inc.d3"
"ANXA5",11.6723554709339,"male","pituitary","lay","eggs","s150.w.g.blk_male_pituitary_lay"
"ANXA5",14.5503302792577,"male","pituitary","m.inc.d3","loss","s175.blk.pu.pk_male_pituitary_m.inc.d3"
"ANXA5",11.3737287779204,"male","pituitary","n9","chicks","s187.l.o.r_male_pituitary_n9"
"ANXA5",14.1757559305191,"male","pituitary","lay","eggs","s243.blk.pk.r_male_pituitary_lay"
"ANXA5",14.2632908563412,"male","pituitary","inc.d9","eggs","w34.x_male_pituitary_inc.d9"
"ANXA5",11.3491315793088,"male","pituitary","control","reference","x.blk.blk.ATLAS_male_pituitary_control"
"ANXA5",12.4008045698513,"male","pituitary","n9","chicks","x.blk16_male_pituitary_n9"
"ANXA5",12.9333759411548,"male","pituitary","m.n2","loss","x.blk23_male_pituitary_m.n2"
"ANXA5",11.3154080248377,"male","pituitary","control","reference","x.blu.o.ATLAS_male_pituitary_control"
"ANXA5",11.4970582744235,"male","pituitary","inc.d9","eggs","x.blu106.o153_male_pituitary_inc.d9.NYNO"
"ANXA5",12.529578697439,"male","pituitary","inc.d17","eggs","x.blu117.w89_male_pituitary_inc.d17"
"ANXA5",14.357108600733,"male","pituitary","n9","chicks","x.blu23.w14_male_pituitary_n9"
"ANXA5",14.3838967162823,"male","pituitary","n5","chicks","x.blu30_male_pituitary_n5"
"ANXA5",13.3514900925072,"male","pituitary","inc.d3","eggs","x.blu42.o28_male_pituitary_inc.d3"
"ANXA5",12.7175055868313,"male","pituitary","prolong","eggs","x.blu57_male_pituitary_prolong"
"ANXA5",12.8365093824064,"male","pituitary","extend","chicks","x.blu69_male_pituitary_extend"
"ANXA5",11.5195540329406,"male","pituitary","extend","chicks","x.blu73_male_pituitary_extend"
"ANXA5",13.6161256277528,"male","pituitary","m.n2","loss","x.blu76_male_pituitary_m.hatch"
"ANXA5",10.8130308601956,"male","pituitary","control","reference","x.g.ATLAS_male_pituitary_control"
"ANXA5",12.0722867217461,"male","pituitary","control","reference","x.g.g.ATLAS_male_pituitary_control"
"ANXA5",10.974632040115,"male","pituitary","control","reference","x.g.g.g.ATLAS_male_pituitary_control"
"ANXA5",11.3775566631596,"male","pituitary","inc.d9","eggs","x.g13.w109_male_pituitary_inc.d9"
"ANXA5",14.7108230299111,"male","pituitary","inc.d17","eggs","x.g14.w199_male_pituitary_inc.d17"
"ANXA5",14.9993931919088,"male","pituitary","inc.d3","eggs","x.g147.blu28_male_pituitary_inc.d3"
"ANXA5",11.4001171434638,"male","pituitary","m.inc.d3","loss","x.g5.w79_male_pituitary_m.inc.d3"
"ANXA5",12.9753647095165,"male","pituitary","hatch","chicks","x.g70_male_pituitary_hatch"
"ANXA5",13.7675980216359,"male","pituitary","m.inc.d9","loss","x.o117_male_pituitary_m.inc.d9"
"ANXA5",13.0520286168989,"male","pituitary","hatch","chicks","x.o160.w102_male_pituitary_hatch"
"ANXA5",11.7408424542301,"male","pituitary","inc.d3","eggs","x.o163.w101_male_pituitary_inc.d3.NYNO"
"ANXA5",12.6631148305716,"male","pituitary","n5","chicks","x.o164.w123_male_pituitary_n5.NYNO"
"ANXA5",11.4459302831662,"male","pituitary","n9","chicks","x.o2_male_pituitary_n9"
"ANXA5",15.373645222433,"male","pituitary","bldg","reference","x.o30.g134_male_pituitary_bldg"
"ANXA5",12.4989674162007,"male","pituitary","m.inc.d17","loss","x.o40.r70_male_pituitary_m.inc.d17"
"ANXA5",14.5127248614639,"male","pituitary","inc.d9","eggs","x.o47.y82_male_pituitary_inc.d9"
"ANXA5",12.9552705610826,"male","pituitary","m.n2","loss","x.o4_male_pituitary_m.hatch"
"ANXA5",14.2683238515679,"male","pituitary","n5","chicks","x.o68_male_pituitary_n5"
"ANXA5",12.4304810267642,"male","pituitary","m.inc.d17","loss","x.r10.w18_male_pituitary_m.inc.d17"
"ANXA5",12.8896074148921,"male","pituitary","hatch","chicks","x.r178_male_pituitary_hatch"
"ANXA5",14.4128365445471,"male","pituitary","n5","chicks","x.r181_male_pituitary_n5"
"ANXA5",12.657306886152,"male","pituitary","m.inc.d3","loss","x.r185_male_pituitary_m.inc.d3"
"ANXA5",11.9380565214918,"male","pituitary","inc.d17","eggs","x.r29.w96_male_pituitary_inc.d17"
"ANXA5",14.979615592915,"male","pituitary","inc.d3","eggs","x.r64.g140_male_pituitary_inc.d3"
"ANXA5",13.866023020892,"male","pituitary","bldg","reference","x.r67.blu35_male_pituitary_bldg.NYNO"
"ANXA5",14.8335872394975,"male","pituitary","inc.d9","eggs","x.w192.o157_male_pituitary_inc.d9"
"ANXA5",10.9245540922657,"male","pituitary","control","reference","x.y.s.ATLAS_male_pituitary_control"
"ANXA5",11.7899892185463,"male","pituitary","inc.d17","eggs","x.y132.w76_male_pituitary_inc.d17"
"ANXA5",14.6169542946597,"male","pituitary","inc.d9","eggs","x.y141.w116_male_pituitary_inc.d9"
"ANXA5",12.3521590738021,"male","pituitary","early","chicks","x.y51_male_pituitary_m.inc.d8"
"ANXA5",12.0202727764293,"male","pituitary","prolong","eggs","x.y79_male_pituitary_prolong"
"ANXA5",13.3047349094728,"male","pituitary","m.inc.d9","loss","y.w.blk_male_pituitary_m.inc.d9"
"ANXA5",13.5327594317528,"male","pituitary","n9","chicks","y129.x_male_pituitary_n9"
"ANXA5",14.4229769334298,"male","pituitary","n9","chicks","y131.w185.x_male_pituitary_n9"
"ANXA5",11.7188430793443,"male","pituitary","inc.d17","eggs","y133.w77.r58_male_pituitary_inc.d17"
"ANXA5",12.8320377852578,"male","pituitary","m.inc.d17","loss","y148.w81.g145_male_pituitary_m.inc.d17"
"ANXA5",11.6295301859005,"male","pituitary","inc.d3","eggs","y149.r52.x_male_pituitary_inc.d3"
"ANXA5",13.9290919894524,"male","pituitary","m.inc.d3","loss","y18.x_male_pituitary_m.inc.d3"
"ANXA5",14.6484645433167,"male","pituitary","m.inc.d17","loss","y4.x_male_pituitary_m.inc.d17"
"ANXA5",11.5554938914035,"male","pituitary","early","chicks","y55.x_male_pituitary_m.inc.d8"
"ANXA5",12.9112917774434,"male","pituitary","m.inc.d9","loss","y63.x_male_pituitary_m.inc.d9"
"ANXA5",13.8749840475311,"male","pituitary","inc.d9","eggs","y95.g131.x_male_pituitary_inc.d9"
"ANXA5",14.3126787881593,"male","pituitary","inc.d3","eggs","y98.o50.x_male_pituitary_inc.d3"
"ATP2B4",15.6434203744448,"male","pituitary","control","reference","L.Blu13_male_pituitary_control.NYNO"
"ATP2B4",14.2740151797579,"male","pituitary","control","reference","L.G107_male_pituitary_control"
"ATP2B4",15.2724704534467,"male","pituitary","control","reference","L.R3_male_pituitary_control.NYNO"
"ATP2B4",15.659465895249,"male","pituitary","control","reference","L.R8_male_pituitary_control"
"ATP2B4",15.3613687598991,"male","pituitary","control","reference","L.W33_male_pituitary_control"
"ATP2B4",16.2898686380238,"male","pituitary","control","reference","L.W3_male_pituitary_control"
"ATP2B4",15.0417972499653,"male","pituitary","control","reference","L.W4_male_pituitary_control"
"ATP2B4",15.2965299994618,"male","pituitary","control","reference","R.Y108.W29_male_pituitary_control"
"ATP2B4",16.3411563019022,"male","pituitary","prolong","eggs","blk.s030.o.g_male_pituitary_prolong"
"ATP2B4",17.3432170099689,"male","pituitary","n5","chicks","blk12.x_male_pituitary_n5"
"ATP2B4",18.2281546651787,"male","pituitary","inc.d17","eggs","blk17.x_male_pituitary_inc.d17"
"ATP2B4",17.0845228827742,"male","pituitary","m.inc.d3","loss","blk5.x_male_pituitary_m.inc.d3"
"ATP2B4",18.3338680270756,"male","pituitary","m.n2","loss","blu10.w26.x_male_pituitary_m.hatch"
"ATP2B4",19.2632007450985,"male","pituitary","hatch","chicks","blu104.w120.x_male_pituitary_hatch.NYNO"
"ATP2B4",18.4739401589528,"male","pituitary","inc.d9","eggs","blu108.w40.o158_male_pituitary_inc.d9"
"ATP2B4",18.1396049846199,"male","pituitary","inc.d3","eggs","blu111.w113.x_male_pituitary_inc.d3"
"ATP2B4",15.2255971422313,"male","pituitary","inc.d17","eggs","blu113.w124.x_male_pituitary_inc.d17.NYNO"
"ATP2B4",16.1992408152454,"male","pituitary","bldg","reference","blu114.r38.w198_male_pituitary_bldg"
"ATP2B4",18.4626318701317,"male","pituitary","inc.d17","eggs","blu121.w91.x_male_pituitary_inc.d17"
"ATP2B4",17.7150979056885,"male","pituitary","bldg","reference","blu33.y88.x_male_pituitary_bldg"
"ATP2B4",18.3598461650666,"male","pituitary","n5","chicks","blu37.r65.x_male_pituitary_n5"
"ATP2B4",18.9878675264844,"male","pituitary","n5","chicks","blu41.y100.x_male_pituitary_n5"
"ATP2B4",17.1939591383768,"male","pituitary","n9","chicks","blu81.r88_male_pituitary_n9"
"ATP2B4",18.6457884098666,"male","pituitary","m.n2","loss","blu84.x_male_pituitary_extend.hatch"
"ATP2B4",18.2095591787737,"male","pituitary","n5","chicks","d.s008.y.blk_male_pituitary_n5"
"ATP2B4",17.2150554156442,"male","pituitary","n5","chicks","d.s047.blk.o_male_pituitary_n5"
"ATP2B4",17.9758004897081,"male","pituitary","m.inc.d3","loss","d.s110.g.blk_male_pituitary_m.inc.d3"
"ATP2B4",18.678302442029,"male","pituitary","m.inc.d3","loss","g.blk.s041.r_male_pituitary_m.inc.d3"
"ATP2B4",18.6920144253089,"male","pituitary","m.inc.d17","loss","g.o.y.s037_male_pituitary_m.inc.d17"
"ATP2B4",18.0535813957069,"male","pituitary","n9","chicks","g.s.blk.d_male_pituitary_n9"
"ATP2B4",17.5234656183881,"male","pituitary","lay","eggs","g.s.blk.y_male_pituitary_lay"
"ATP2B4",15.6230675318734,"male","pituitary","lay","eggs","g.s043.pu.blk_male_pituitary_lay"
"ATP2B4",16.9779164135793,"male","pituitary","m.n2","loss","g.s075.pk.pu_male_pituitary_m.hatch"
"ATP2B4",17.0088902178186,"male","pituitary","early","chicks","g.s111.r.blk_male_pituitary_m.inc.d8"
"ATP2B4",16.1304361570797,"male","pituitary","early","chicks","g.s179.o.pk_male_pituitary_m.inc.d8"
"ATP2B4",17.7338290245142,"male","pituitary","extend","chicks","g.s351.pk.w_male_pituitary_extend"
"ATP2B4",17.0770915428469,"male","pituitary","prolong","eggs","g.y.o.s_male_pituitary_prolong"
"ATP2B4",18.6628760103135,"male","pituitary","bldg","reference","g104.w82.x_male_pituitary_bldg"
"ATP2B4",14.815778898716,"male","pituitary","hatch","chicks","g114.w83.x_male_pituitary_hatch.NYNO"
"ATP2B4",19.2890045623683,"male","pituitary","inc.d17","eggs","g130.y81.x_male_pituitary_inc.d17"
"ATP2B4",15.0979259621454,"male","pituitary","early","chicks","g137.r24.w5_male_pituitary_m.inc.d8"
"ATP2B4",15.7655265069747,"male","pituitary","inc.d17","eggs","g143.blu32.x_male_pituitary_inc.d17"
"ATP2B4",17.8411254963747,"male","pituitary","inc.d3","eggs","g146.blu51_male_pituitary_inc.d3"
"ATP2B4",15.5991763398857,"male","pituitary","inc.d3","eggs","g20.w106.x_male_pituitary_inc.d3"
"ATP2B4",17.9447817177274,"male","pituitary","extend","chicks","g3.g119.w20_male_pituitary_extend"
"ATP2B4",16.7116479311033,"male","pituitary","m.inc.d17","loss","g32.blu79_male_pituitary_m.inc.d17"
"ATP2B4",17.7506443445893,"male","pituitary","m.n2","loss","g34.x_male_pituitary_m.hatch"
"ATP2B4",17.9576242136778,"male","pituitary","prolong","eggs","g38.x_male_pituitary_inc.prolong"
"ATP2B4",18.9273823266594,"male","pituitary","bldg","reference","g52.blu58_male_pituitary_bldg"
"ATP2B4",18.249524802419,"male","pituitary","hatch","chicks","g53.y84_male_pituitary_hatch"
"ATP2B4",18.3528183077022,"male","pituitary","extend","chicks","g8.y197_male_pituitary_extend"
"ATP2B4",18.2949277549794,"male","pituitary","extend","chicks","l.s.o.blk_male_pituitary_extend"
"ATP2B4",17.0543432180738,"male","pituitary","m.inc.d17","loss","l.s024.y.g_male_pituitary_m.inc.d17"
"ATP2B4",16.8178984727786,"male","pituitary","prolong","eggs","l.s080.blk.r_male_pituitary_prolong"
"ATP2B4",17.6644729211962,"male","pituitary","m.inc.d9","loss","l.s280.g.blk_male_pituitary_m.inc.d9"
"ATP2B4",17.1789508705675,"male","pituitary","m.inc.d9","loss","o.d.s009_male_pituitary_m.inc.d9"
"ATP2B4",15.1851283220836,"male","pituitary","lay","eggs","o.s.w.r_male_pituitary_lay"
"ATP2B4",18.4895286122318,"male","pituitary","m.inc.d3","loss","o.s010.r.blk_male_pituitary_m.inc.d3"
"ATP2B4",17.3470925558052,"male","pituitary","prolong","eggs","o114.blu9_male_pituitary_inc.prolong"
"ATP2B4",18.2253344503787,"male","pituitary","n5","chicks","o152.o120.w42_male_pituitary_n5"
"ATP2B4",17.5192291473554,"male","pituitary","m.n2","loss","o3.x_male_pituitary_m.n2"
"ATP2B4",19.2233261175996,"male","pituitary","hatch","chicks","o39.y77.x_male_pituitary_hatch"
"ATP2B4",17.1387263484716,"male","pituitary","hatch","chicks","o44.blu26.x_male_pituitary_hatch"
"ATP2B4",18.5685291658582,"male","pituitary","inc.d3","eggs","o48.r197.x_male_pituitary_inc.d3"
"ATP2B4",18.7346150101429,"male","pituitary","inc.d9","eggs","o49.x_male_pituitary_inc.d9"
"ATP2B4",18.34391668264,"male","pituitary","inc.d9","eggs","o57.g59_male_pituitary_inc.d9"
"ATP2B4",16.8029080043555,"male","pituitary","m.inc.d17","loss","o59.blu64_male_pituitary_m.inc.d17"
"ATP2B4",16.8559280992784,"male","pituitary","prolong","eggs","pk.s.d.g_male_pituitary_prolong"
"ATP2B4",16.9665246049154,"male","pituitary","lay","eggs","pk.s238.blk.w_male_pituitary_lay"
"ATP2B4",15.5872226131212,"male","pituitary","lay","eggs","pk.w.s141.o_male_pituitary_lay"
"ATP2B4",15.7805911194562,"male","pituitary","early","chicks","pu.blk.s102.y_male_pituitary_m.inc.d8"
"ATP2B4",16.4411747799014,"male","pituitary","m.n2","loss","pu.s.o.r_male_pituitary_m.hatch"
"ATP2B4",17.6998634510909,"male","pituitary","lay","eggs","r.s005.pk.blk_male_pituitary_lay"
"ATP2B4",17.0947590590591,"male","pituitary","extend","chicks","r.s057.g.pk_male_pituitary_extend"
"ATP2B4",16.3290166540017,"male","pituitary","early","chicks","r.s058.d.l_male_pituitary_m.inc.d8"
"ATP2B4",17.6268122618387,"male","pituitary","bldg","reference","r.s059.d.o_male_pituitary_bldg"
"ATP2B4",17.4596655923138,"male","pituitary","extend","chicks","r.s086.l.blk_male_pituitary_extend"
"ATP2B4",15.0329079863287,"male","pituitary","lay","eggs","r.s116.blk.pu_male_pituitary_lay"
"ATP2B4",17.8207446477672,"male","pituitary","extend","chicks","r.s172.l.y_male_pituitary_extend"
"ATP2B4",18.172611628521,"male","pituitary","n9","chicks","r.y.s007.blk_male_pituitary_n9"
"ATP2B4",15.2237750956574,"male","pituitary","inc.d17","eggs","r176.blu54_male_pituitary_inc.d17"
"ATP2B4",15.9258584041689,"male","pituitary","lay","eggs","r190.o43.x_male_pituitary_lay"
"ATP2B4",18.191282637317,"male","pituitary","n9","chicks","r195.x_male_pituitary_n9"
"ATP2B4",17.2390615132221,"male","pituitary","m.inc.d9","loss","r196.x_male_pituitary_m.inc.d9"
"ATP2B4",17.9992785232057,"male","pituitary","n9","chicks","r37.w100.x_male_pituitary_n9"
"ATP2B4",18.6667850480012,"male","pituitary","early","chicks","r4.x_male_pituitary_m.inc.d8"
"ATP2B4",19.3785715589961,"male","pituitary","hatch","chicks","r41.w99.x_male_pituitary_hatch"
"ATP2B4",18.7905515563347,"male","pituitary","inc.d9","eggs","r45.X_male_pituitary_inc.d9"
"ATP2B4",18.6972651079471,"male","pituitary","hatch","chicks","r72.y83.x_male_pituitary_hatch"
"ATP2B4",17.1563551153044,"male","pituitary","prolong","eggs","r81.x_male_pituitary_inc.prolong"
"ATP2B4",18.1375519107797,"male","pituitary","m.inc.d9","loss","r84.x_male_pituitary_m.inc.d9"
"ATP2B4",17.8622538201285,"male","pituitary","m.inc.d9","loss","r85.g39_male_pituitary_m.inc.d9.NYNO"
"ATP2B4",17.8423280574551,"male","pituitary","prolong","eggs","r90.x_male_pituitary_inc.prolong"
"ATP2B4",17.5807401652416,"male","pituitary","bldg","reference","s.pu148.blk.r_male_pituitary_bldg"
"ATP2B4",17.7250856552791,"male","pituitary","early","chicks","s044.blk.d.r_male_pituitary_m.inc.d8"
"ATP2B4",17.1559580444831,"male","pituitary","m.n2","loss","s062.d.blk.g_male_pituitary_m.hatch"
"ATP2B4",17.4170212893731,"male","pituitary","m.inc.d17","loss","s064.g.blk.pu_male_pituitary_m.inc.d17"
"ATP2B4",18.3238828422319,"male","pituitary","bldg","reference","s065.l.d.o_male_pituitary_bldg"
"ATP2B4",17.6952410349744,"male","pituitary","bldg","reference","s066.l.d.r_male_pituitary_bldg"
"ATP2B4",18.1753990249942,"male","pituitary","early","chicks","s067.o.l.y_male_pituitary_m.inc.d8"
"ATP2B4",16.8398619541818,"male","pituitary","m.inc.d3","loss","s071.pu.g.pk_male_pituitary_m.inc.d3"
"ATP2B4",18.6327328240983,"male","pituitary","m.n2","loss","s090.blk.pk.w_male_pituitary_m.hatch"
"ATP2B4",16.6904932372956,"male","pituitary","m.inc.d17","loss","s096.g.blk.pk_male_pituitary_m.inc.d17"
"ATP2B4",17.7803938519125,"male","pituitary","m.inc.d3","loss","s139.l.blk.w_male_pituitary_m.inc.d3"
"ATP2B4",15.6897042642777,"male","pituitary","lay","eggs","s150.w.g.blk_male_pituitary_lay"
"ATP2B4",18.4158889821881,"male","pituitary","m.inc.d3","loss","s175.blk.pu.pk_male_pituitary_m.inc.d3"
"ATP2B4",15.427891088967,"male","pituitary","n9","chicks","s187.l.o.r_male_pituitary_n9"
"ATP2B4",18.3634205031575,"male","pituitary","lay","eggs","s243.blk.pk.r_male_pituitary_lay"
"ATP2B4",18.443001835848,"male","pituitary","inc.d9","eggs","w34.x_male_pituitary_inc.d9"
"ATP2B4",12.6370961796304,"male","pituitary","control","reference","x.blk.blk.ATLAS_male_pituitary_control"
"ATP2B4",16.8060928029776,"male","pituitary","n9","chicks","x.blk16_male_pituitary_n9"
"ATP2B4",17.510831969112,"male","pituitary","m.n2","loss","x.blk23_male_pituitary_m.n2"
"ATP2B4",12.8859809961095,"male","pituitary","control","reference","x.blu.o.ATLAS_male_pituitary_control"
"ATP2B4",15.2522998418162,"male","pituitary","inc.d9","eggs","x.blu106.o153_male_pituitary_inc.d9.NYNO"
"ATP2B4",16.8222946897262,"male","pituitary","inc.d17","eggs","x.blu117.w89_male_pituitary_inc.d17"
"ATP2B4",18.72067016346,"male","pituitary","n9","chicks","x.blu23.w14_male_pituitary_n9"
"ATP2B4",18.7473120395137,"male","pituitary","n5","chicks","x.blu30_male_pituitary_n5"
"ATP2B4",17.5678822683192,"male","pituitary","inc.d3","eggs","x.blu42.o28_male_pituitary_inc.d3"
"ATP2B4",16.9235921724919,"male","pituitary","prolong","eggs","x.blu57_male_pituitary_prolong"
"ATP2B4",17.2454861771596,"male","pituitary","extend","chicks","x.blu69_male_pituitary_extend"
"ATP2B4",15.3372777553615,"male","pituitary","extend","chicks","x.blu73_male_pituitary_extend"
"ATP2B4",18.2160388287941,"male","pituitary","m.n2","loss","x.blu76_male_pituitary_m.hatch"
"ATP2B4",13.1662807654457,"male","pituitary","control","reference","x.g.ATLAS_male_pituitary_control"
"ATP2B4",14.2338052700368,"male","pituitary","control","reference","x.g.g.ATLAS_male_pituitary_control"
"ATP2B4",13.7920579587028,"male","pituitary","control","reference","x.g.g.g.ATLAS_male_pituitary_control"
"ATP2B4",15.9178081783877,"male","pituitary","inc.d9","eggs","x.g13.w109_male_pituitary_inc.d9"
"ATP2B4",18.7668009637604,"male","pituitary","inc.d17","eggs","x.g14.w199_male_pituitary_inc.d17"
"ATP2B4",18.8621027997341,"male","pituitary","inc.d3","eggs","x.g147.blu28_male_pituitary_inc.d3"
"ATP2B4",15.4962399375817,"male","pituitary","m.inc.d3","loss","x.g5.w79_male_pituitary_m.inc.d3"
"ATP2B4",17.2815599196774,"male","pituitary","hatch","chicks","x.g70_male_pituitary_hatch"
"ATP2B4",18.0972801834296,"male","pituitary","m.inc.d9","loss","x.o117_male_pituitary_m.inc.d9"
"ATP2B4",17.3431384055183,"male","pituitary","hatch","chicks","x.o160.w102_male_pituitary_hatch"
"ATP2B4",15.7355150101676,"male","pituitary","inc.d3","eggs","x.o163.w101_male_pituitary_inc.d3.NYNO"
"ATP2B4",17.0030219878517,"male","pituitary","n5","chicks","x.o164.w123_male_pituitary_n5.NYNO"
"ATP2B4",15.5849723941701,"male","pituitary","n9","chicks","x.o2_male_pituitary_n9"
"ATP2B4",19.4325302956781,"male","pituitary","bldg","reference","x.o30.g134_male_pituitary_bldg"
"ATP2B4",16.9266873642838,"male","pituitary","m.inc.d17","loss","x.o40.r70_male_pituitary_m.inc.d17"
"ATP2B4",18.7677467013056,"male","pituitary","inc.d9","eggs","x.o47.y82_male_pituitary_inc.d9"
